"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PMACEUS","200808","160.166","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200809","144.723","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200810","158.01","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200811","147.758","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200812","152.14","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200813","1854.006","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200901","147.287","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200902","133.271","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200903","151.969","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200904","149.863","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200905","151.547","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200906","151.785","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200907","154.663","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200908","156.331","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200909","144.914","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200910","152.108","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200911","144.344","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200912","150.919","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200913","1789.003","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201001","142.892","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201002","130.46","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201003","151.088","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201004","151.075","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201005","155.532","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201006","153.264","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201007","158.526","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201008","158.494","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201009","151.914","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201010","153.907","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201011","146.382","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201012","150.607","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201013","1804.142","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201101","143.637","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201102","132.221","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201103","150.516","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201104","146.859","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201105","152.068","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201106","152.242","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201107","153.186","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201108","154.596","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201109","146.559","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201110","148.847","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201111","142.349","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201112","146.244","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201113","1769.325","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201201","138.297","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201202","133.984","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201203","144.377","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201204","142.856","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201205","150.083","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201206","147.937","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201207","151.189","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201208","154.423","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201209","141.474","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201210","147.103","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201211","139.35","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201212","139.153","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201213","1730.224","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201301","138.749","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201302","126.096","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201303","145.297","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201304","143.152","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201305","150.606","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201306","147.046","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201307","155.13","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201308","155.443","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201309","145.232","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201310","150.706","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201311","144.333","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201312","142.385","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201313","1744.174","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201401","139.273","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201402","129.381","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201403","144.874","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201404","146.928","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201405","151.017","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201406","148.922","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201407","156.955","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201408","156.472","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201409","145.386","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201410","154.495","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201411","145.194","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201412","150.322","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201413","1769.219","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201501","142.755","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201502","130.719","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201503","150.903","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201504","147.685","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201505","152.895","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201506","152.223","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201507","160.037","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201508","158.618","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201509","150.245","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201510","153.618","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201511","143.993","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201512","150.18","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201513","1793.873","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201601","142.498","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201602","138.64","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201603","154.792","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201604","149.84","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201605","155.555","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201606","156.125","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201607","160.425","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201608","161.973","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201609","151.696","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201610","153.445","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201611","147.965","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201612","152.382","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201613","1825.337","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201701","145.22","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201702","133.898","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","201703","156.08","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
